date,cpi_yoy_northeast,cpi_index_northeast,cpi_yoy_midwest,cpi_index_midwest,cpi_yoy_south,cpi_index_south,cpi_yoy_west,cpi_index_west,hpi_yoy_northeast,hpi_index_northeast,hpi_yoy_midwest,hpi_index_midwest,hpi_yoy_south,hpi_index_south,hpi_yoy_west,hpi_index_west,hpi_yoy_national,hpi_index_national,real_wage_northeast,real_wage_midwest,real_wage_south,real_wage_west,real_wage_yoy_northeast,real_wage_yoy_midwest,real_wage_yoy_south,real_wage_yoy_west,nominal_wage,debt_delinquency_rate,debt_4q_avg,debt_yoy_chg,sentiment,sentiment_12m_avg,sentiment_yoy_chg
2023-09-30,3.497985576353191,114.2914284622622,2.963482269467928,117.13127001653511,4.13453364344459,118.85400536449578,3.821323688615852,117.24427751432661,5.259720033779717,126.98636660558287,5.084265321311736,123.98567376537785,-1.6474236000444324,136.4515927097516,2.8777445796343226,127.86687796126144,2.606286674541569,128.9584602672498,29.67577835956584,28.95620031895585,28.53664340832753,28.928357415537885,0.9880597932594807,1.511887333090763,0.371522839292097,0.6739974719603673,33.916666666666664,2.94,2.845,0.2833333333333332,69.56666666666666,62.99444444444445,13.466666666666667
2023-12-31,3.1414501059402835,114.62025800104118,3.008851962192501,116.84121909282176,3.9849975544984524,119.29372239579475,3.499546907176354,117.46378129356854,8.03139115948966,129.89126526395845,7.318450524637221,126.54132341772039,1.7766626070164326,137.80909613051918,7.416245127469175,130.9567482050625,5.279639400137056,131.06924958059642,29.82020495145602,29.25354113763446,28.651955022806003,29.098576950471607,0.9720860357061026,1.1025957197307996,0.1530490295879002,0.6228895317846872,34.18,3.1,3.02,0.22333333333333347,64.93333333333334,64.67222222222223,6.133333333333333
2024-03-31,3.1369538526955303,116.077662993901,3.1456164409122316,117.84527321368732,3.9681936551237236,120.54162424866506,3.2554510161494874,118.61468985036907,9.301211278034922,132.01935997549967,8.779192255644896,128.76624566215762,3.4075120964563923,138.25464205757686,8.699919606963938,132.25321074758654,6.42230083943985,132.28767607299153,29.76182655254117,29.31588543417918,28.660036085676598,29.12554786297252,1.0545355148528834,1.045827117850573,0.2461546892129851,0.9387374108475418,34.54666666666667,3.17,3.135,0.12333333333333323,78.43333333333334,67.56388888888888,13.833333333333334
2024-06-30,3.9603158326475394,117.56993299232492,3.189309963644386,119.80833566802353,3.4181761557263566,121.77158377441555,3.424564792591523,120.26953618606647,9.517436152767692,135.08392593195688,7.8352973993028066,130.8927475692134,2.722774954749093,138.15475124507205,8.261755286192736,134.13249012911683,5.910315393039944,133.51820475797004,29.67318380743431,29.118710836475902,28.64921394661394,29.00705675712212,0.05301590584625426,0.8004270686509404,0.5775495874036954,0.571695398033012,34.88666666666666,3.22,3.1950000000000003,0.07333333333333354,71.5,70.60555555555555,9.199999999999998
2024-09-30,3.6591801875810908,118.47307991727918,3.296476698641667,120.99229826903321,2.6630449376563745,122.01731564583925,2.7484761764621375,120.46560913173023,8.250457237592132,137.45844343179863,6.917318904262601,132.5624438780291,1.4752160461955228,138.46272417167984,5.787659475469783,135.25537146581894,4.382818369229054,134.60712387915612,29.722609703246132,29.103812833360024,28.859294016458136,29.230982025496203,0.15833220115615645,0.5096396674780198,1.1317180725717524,1.0468005228940906,35.21333333333333,3.2000000000000006,3.2100000000000004,-0.0033333333333332624,68.13333333333334,70.66388888888889,-1.4333333333333325
2024-12-31,3.844748552712396,119.02709918377678,3.002017665896672,120.34874778204431,2.3990813449631685,122.1556535882704,2.6021515703795663,120.52004793412323,7.57441773520875,139.72994051376375,6.354408738965556,134.58318340595306,1.1869757375415253,139.44443455550368,3.750201400048669,135.86661305333982,3.80136707315298,136.05215349475154,29.89512080599252,29.56697691266284,29.129564706616563,29.524889628167884,0.25128991242887216,1.0715851455363135,1.6667091784798638,1.465541554935057,35.583333333333336,3.08,3.14,-0.1266666666666668,72.10000000000001,72.01111111111112,7.166666666666667
2025-03-31,3.80329055164923,120.49166821887582,3.2108383630281714,121.62650999522073,2.2084294604348096,123.20163925261106,2.7648035920933673,121.89349112426036,8.138481057395742,142.76372163380964,6.920046470808608,137.67299699848448,0.8049600376846211,139.36684723506548,4.154405490846003,137.7475603453339,3.8563660190536067,137.38798516577222,29.84720938510235,29.56860479987047,29.19060286551256,29.50402535589676,0.28718863212572704,0.8637353819251828,1.8525741383089045,1.3000389254173166,35.96333333333333,3.06,3.0700000000000003,-0.06000000000000005,64.46666666666667,70.63333333333333,-13.966666666666669
2025-06-30,3.3389301600176573,121.49523113588276,2.4207704246107964,122.70870757043899,1.7998876158840549,123.9632780371614,2.4228137596698396,123.18346925548235,7.635529649137214,145.3954789166413,5.9398820378937,138.66767892881097,-0.6235092037604825,137.29359739084774,1.1592378931260712,135.6797883947778,2.366914365644779,136.67743344489608,29.839375674355654,29.544296871027658,29.245189565140123,29.43031238803297,0.5600960112530196,1.4617883099649658,2.0803831227775036,1.4596831414082374,36.25333333333333,3.0400000000000005,3.0500000000000003,-0.02666666666666669,55.03333333333334,65.81944444444444,-16.466666666666665
2025-09-30,3.191683944490483,122.25426141112526,2.26604822996798,123.73391123782528,2.0247251967726956,124.4877660632584,2.9464449562965385,124.01520556185041,5.982944903264112,145.67964113352568,5.7360247576262315,140.16434143365436,-1.2442859006070228,136.73978870184058,0.15729441786248946,135.46807711188555,1.4776001226764517,136.59563931571142,29.934855782849855,29.576937093838637,29.397783473552252,29.50981337057861,0.714089959283896,1.6268858235363466,1.866504111013767,0.9543369382581712,36.596666666666664,2.98,3.0100000000000002,-0.06666666666666672,58.333333333333336,63.58611111111111,-9.799999999999999
2025-12-31,3.147698627047498,122.86636912011232,2.5841786912072915,123.10313287957942,1.9100330709311237,124.35085830632232,3.067659976335387,124.12693916376405,5.312861827038333,147.15439568783498,5.525356450648474,142.01802901882394,-1.4830253302302958,137.37632600758275,0.4568284980631961,136.4881652421594,1.2512407941046206,137.7541112678368,30.122204661021527,30.06434677229356,29.762573456348687,29.81625339810462,0.5536518274673904,1.1073934399821999,1.775009989046598,0.6317029702728257,36.95666666666667,2.94,2.9599999999999995,-0.06000000000000005,52.5,59.333333333333336,-19.599999999999998
2026-03-31,3.037349358307935,124.15177739887953,2.166650483416747,124.26278723556199,1.9994200065193886,125.66584886059722,3.0224726869596323,125.57865998946197,4.6274133433660865,149.36542004918684,5.243799898665599,144.8942877893012,-1.6477063187493386,137.07080877061455,-0.7489920117709103,136.71228371860533,0.7555478039093622,138.42599161471068,30.009583815797185,29.982918262334735,29.648570455668093,29.66871582450247,0.5453002361343051,1.4017715596700435,1.5700951762547932,0.5581105044431137,37.25666666666667,2.92,2.935,-0.06000000000000005,55.43333333333334,55.75555555555555,-9.033333333333337
2026-06-30,4.347543290651235,126.42456979926354,3.4015714073934333,126.44407455627152,3.2927048253310165,127.89017735600305,3.774508687632383,127.49311063550017,,,,,,,,,,,29.590767094876778,29.586202541544477,29.25166011449276,29.342761984178356,-0.7437786216594078,0.16426942233394026,0.2698387524742163,-0.19569364266043277,37.41,,,,49.8,55.12500000000001,-2.4000000000000057
